Postnummer;Poststed;FylkeKode;Fylke;KommuneKode;Kommune;PostnummerKategoriKode;PostnummerKategori;Latitude;Longitude
7291;STØREN;16;SØR-TRØNDELAG;1648;MIDTRE GAULDAL;P;Postbokser;63.0479800;10.2832400
7295;ROGNES;16;SØR-TRØNDELAG;1648;MIDTRE GAULDAL;G;Gateadresser og stedsadresser;63.0097900;10.4591100
7298;BUDALEN;16;SØR-TRØNDELAG;1648;MIDTRE GAULDAL;G;Gateadresser og stedsadresser;62.8823400;10.4831100
7300;ORKANGER;16;SØR-TRØNDELAG;1638;ORKDAL;G;Gateadresser og stedsadresser;63.3085700;9.8542200
7301;ORKANGER;16;SØR-TRØNDELAG;1638;ORKDAL;P;Postbokser;63.2976400;9.8444600
7302;ORKANGER;16;SØR-TRØNDELAG;1638;ORKDAL;P;Postbokser;63.2976400;9.8444600
7310;GJØLME;16;SØR-TRØNDELAG;1638;ORKDAL;G;Gateadresser og stedsadresser;63.3167500;9.8085000
7315;LENSVIK;16;SØR-TRØNDELAG;1622;AGDENES;P;Postbokser;63.4956400;9.8418700
7316;LENSVIK;16;SØR-TRØNDELAG;1622;AGDENES;G;Gateadresser og stedsadresser;63.5058150;9.8521610
7318;AGDENES;16;SØR-TRØNDELAG;1622;AGDENES;G;Gateadresser og stedsadresser;63.6130150;9.8717310
7319;AGDENES;16;SØR-TRØNDELAG;1622;AGDENES;P;Postbokser;63.6150800;9.6532800
7320;FANNREM;16;SØR-TRØNDELAG;1638;ORKDAL;G;Gateadresser og stedsadresser;63.2685900;9.8229300
7321;FANNREM;16;SØR-TRØNDELAG;1638;ORKDAL;P;Postbokser;63.2694600;9.8212400
7327;SVORKMO;16;SØR-TRØNDELAG;1638;ORKDAL;G;Gateadresser og stedsadresser;63.1672500;9.7537400
7329;SVORKMO;16;SØR-TRØNDELAG;1638;ORKDAL;P;Postbokser;63.1696000;9.7425000
7331;LØKKEN VERK;16;SØR-TRØNDELAG;1636;MELDAL;P;Postbokser;63.1266200;9.7052400
7332;LØKKEN VERK;16;SØR-TRØNDELAG;1636;MELDAL;G;Gateadresser og stedsadresser;63.1062000;9.6968700
7333;STORÅS;16;SØR-TRØNDELAG;1636;MELDAL;P;Postbokser;63.0962000;9.5995200
7334;STORÅS;16;SØR-TRØNDELAG;1636;MELDAL;G;Gateadresser og stedsadresser;63.0960000;9.5971000
7335;JERPSTAD;16;SØR-TRØNDELAG;1636;MELDAL;G;Gateadresser og stedsadresser;62.9796000;9.7468000
7336;MELDAL;16;SØR-TRØNDELAG;1636;MELDAL;G;Gateadresser og stedsadresser;63.0472000;9.7134000
7338;MELDAL;16;SØR-TRØNDELAG;1636;MELDAL;P;Postbokser;63.0462700;9.7129900
7340;OPPDAL;16;SØR-TRØNDELAG;1634;OPPDAL;G;Gateadresser og stedsadresser;62.5935780;9.6861650
7341;OPPDAL;16;SØR-TRØNDELAG;1634;OPPDAL;P;Postbokser;62.5944700;9.6896300
7342;LØNSET;16;SØR-TRØNDELAG;1634;OPPDAL;G;Gateadresser og stedsadresser;62.5857800;9.3390900
7343;VOGNILL;16;SØR-TRØNDELAG;1634;OPPDAL;G;Gateadresser og stedsadresser;62.6165230;9.5723100
7345;DRIVA;16;SØR-TRØNDELAG;1634;OPPDAL;G;Gateadresser og stedsadresser;62.5336300;9.6156300
7350;BUVIKA;16;SØR-TRØNDELAG;1657;SKAUN;G;Gateadresser og stedsadresser;63.3210470;10.1662590
7351;BUVIKA;16;SØR-TRØNDELAG;1657;SKAUN;P;Postbokser;63.3128400;10.1855000
7353;BØRSA;16;SØR-TRØNDELAG;1657;SKAUN;G;Gateadresser og stedsadresser;63.3260200;10.0695000
7354;VIGGJA;16;SØR-TRØNDELAG;1657;SKAUN;G;Gateadresser og stedsadresser;63.3452000;9.9909000
7355;EGGKLEIVA;16;SØR-TRØNDELAG;1657;SKAUN;G;Gateadresser og stedsadresser;63.2817000;10.0499000
7357;SKAUN;16;SØR-TRØNDELAG;1657;SKAUN;B;Både gateadresser og postbokser;63.2503700;10.0568500
7358;BØRSA;16;SØR-TRØNDELAG;1657;SKAUN;P;Postbokser;63.3235000;10.0653100
7361;RØROS;16;SØR-TRØNDELAG;1640;RØROS;P;Postbokser;62.5733530;11.3806770
7370;BREKKEBYGD;16;SØR-TRØNDELAG;1640;RØROS;G;Gateadresser og stedsadresser;62.6477000;11.8663300
7372;GLÅMOS;16;SØR-TRØNDELAG;1640;RØROS;G;Gateadresser og stedsadresser;62.6739300;11.4269100
7374;RØROS;16;SØR-TRØNDELAG;1640;RØROS;G;Gateadresser og stedsadresser;62.5744100;11.3790960
7380;ÅLEN;16;SØR-TRØNDELAG;1644;HOLTÅLEN;G;Gateadresser og stedsadresser;62.8421420;11.2972070
7383;HALTDALEN;16;SØR-TRØNDELAG;1644;HOLTÅLEN;G;Gateadresser og stedsadresser;62.9225790;11.1650710
7384;ÅLEN;16;SØR-TRØNDELAG;1644;HOLTÅLEN;P;Postbokser;62.8418600;11.3022800
7386;SINGSÅS;16;SØR-TRØNDELAG;1648;MIDTRE GAULDAL;P;Postbokser;62.9425300;10.6513100
7387;SINGSÅS;16;SØR-TRØNDELAG;1648;MIDTRE GAULDAL;B;Både gateadresser og postbokser;62.9425300;10.6513100
7391;RENNEBU;16;SØR-TRØNDELAG;1635;RENNEBU;G;Gateadresser og stedsadresser;62.8287600;10.0104300
7392;RENNEBU;16;SØR-TRØNDELAG;1635;RENNEBU;G;Gateadresser og stedsadresser;62.8488790;9.8576120
7393;RENNEBU;16;SØR-TRØNDELAG;1635;RENNEBU;G;Gateadresser og stedsadresser;62.8765000;9.8448700
7397;RENNEBU;16;SØR-TRØNDELAG;1635;RENNEBU;G;Gateadresser og stedsadresser;62.7478880;9.9837400
7398;RENNEBU;16;SØR-TRØNDELAG;1635;RENNEBU;G;Gateadresser og stedsadresser;62.7194590;10.0292300
7399;RENNEBU;16;SØR-TRØNDELAG;1635;RENNEBU;P;Postbokser;62.8761000;9.8337000
7400;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7401;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7402;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7403;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7404;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7405;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7406;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7407;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7408;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7409;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7410;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7411;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7412;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7413;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7414;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7415;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7416;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319900;10.3990400
7417;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4310400;10.3897500
7418;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4310400;10.3897500
7419;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4310400;10.3897500
7420;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4138100;10.3517500
7421;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4269100;10.3694600
7422;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4041200;10.3356500
7424;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3872400;10.3301800
7425;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4074800;10.3579000
7426;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4271900;10.3493000
7427;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3935200;10.3716600
7428;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4310000;10.3601200
7429;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3782800;10.3644400
7430;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4029500;10.4274900
7431;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3915200;10.4302100
7432;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4196800;10.3948900
7433;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4196800;10.3948900
7434;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3961000;10.3942000
7435;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3961000;10.3942000
7436;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3961000;10.3942000
7437;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3961000;10.3942000
7438;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3961000;10.3942000
7439;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3961000;10.3942000
7440;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4474200;10.4448500
7441;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4474200;10.4448500
7442;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4474200;10.4448500
7443;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4364700;10.4551800
7444;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4364700;10.4551800
7445;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4364700;10.4551800
7446;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4364900;10.4240400
7447;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4364900;10.4240400
7448;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4101400;10.4400200
7449;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4101400;10.4400200
7450;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4240100;10.4409600
7451;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4240100;10.4409600
7452;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4282900;10.5194800
7453;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4282900;10.5194800
7454;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4313500;10.4066500
7455;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4323900;10.4171600
7456;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4124700;10.5375000
7457;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4167300;10.4608000
7458;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4215500;10.4942400
7459;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4269300;10.4941500
7461;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3912700;10.4208100
7462;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4402000;10.4042000
7465;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4204000;10.4162000
7466;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4321000;10.4001000
7467;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4327000;10.3973000
7468;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4283700;10.3927000
7469;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4321000;10.4001000
7470;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4334600;10.4486600
7471;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;(blank);(blank)
7472;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3508000;10.3557200
7473;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3508000;10.3557200
7474;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3508000;10.3557200
7475;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3619100;10.3789400
7476;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3619100;10.3789400
7477;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3619100;10.3789400
7478;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3664000;10.3488300
7479;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3723200;10.3429000
7480;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3968900;10.4055100
7481;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4347000;10.4135000
7482;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3459900;10.3350600
7483;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319000;10.3988000
7484;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319000;10.3988000
7485;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319000;10.3988000
7486;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319000;10.3988000
7487;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3705900;10.3888100
7488;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319000;10.3988000
7489;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319000;10.3988000
7490;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4073400;10.3974200
7491;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4194000;10.4022000
7492;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319000;10.3988000
7493;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319000;10.3988000
7494;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4134000;10.4141800
7495;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319000;10.3988000
7496;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.4319000;10.3988000
7497;TRONDHEIM;16;SØR-TRØNDELAG;1601;TRONDHEIM;P;Postbokser;63.3618500;10.3898100
7500;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;63.4695400;10.9207210
7501;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;P;Postbokser;63.4692900;10.9231500
7502;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7503;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7504;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7505;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7506;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7507;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7508;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;P;Postbokser;63.4850300;10.9544600
7509;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7510;SKATVAL;17;NORD-TRØNDELAG;1714;STJØRDAL;B;Både gateadresser og postbokser;63.5089600;10.8260200
7512;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7513;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7514;STJØRDAL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7517;HELL;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;63.4459000;10.8989000
7519;ELVARLI;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;63.3958300;11.0100000
7520;HEGRA;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;63.4596100;11.0932300
7525;FLORNES;17;NORD-TRØNDELAG;1714;STJØRDAL;G;Gateadresser og stedsadresser;63.4572410;11.3472030
7529;HEGRA;17;NORD-TRØNDELAG;1714;STJØRDAL;P;Postbokser;63.4631900;11.1136300
7530;MERÅKER;17;NORD-TRØNDELAG;1711;MERÅKER;G;Gateadresser og stedsadresser;63.4211100;11.7600600
7531;MERÅKER;17;NORD-TRØNDELAG;1711;MERÅKER;P;Postbokser;63.4155400;11.7412900
7533;KOPPERÅ;17;NORD-TRØNDELAG;1711;MERÅKER;G;Gateadresser og stedsadresser;63.3958200;11.8502600
7540;KLÆBU;16;SØR-TRØNDELAG;1662;KLÆBU;G;Gateadresser og stedsadresser;63.3001500;10.4792100
7541;KLÆBU;16;SØR-TRØNDELAG;1662;KLÆBU;P;Postbokser;63.2993400;10.4833100
7549;TANEM;16;SØR-TRØNDELAG;1662;KLÆBU;G;Gateadresser og stedsadresser;63.3082000;10.4356300
7550;HOMMELVIK;16;SØR-TRØNDELAG;1663;MALVIK;G;Gateadresser og stedsadresser;63.4114280;10.7942990
7551;HOMMELVIK;16;SØR-TRØNDELAG;1663;MALVIK;P;Postbokser;63.4118400;10.7993500
7560;VIKHAMMER;16;SØR-TRØNDELAG;1663;MALVIK;G;Gateadresser og stedsadresser;63.4371750;10.6270990
7562;HUNDHAMAREN;16;SØR-TRØNDELAG;1663;MALVIK;G;Gateadresser og stedsadresser;63.4364100;10.5985000
7563;MALVIK;16;SØR-TRØNDELAG;1663;MALVIK;G;Gateadresser og stedsadresser;63.4370700;10.6580500
7566;VIKHAMMER;16;SØR-TRØNDELAG;1663;MALVIK;P;Postbokser;63.4379700;10.6254000
7570;HELL;17;NORD-TRØNDELAG;1714;STJØRDAL;P;Postbokser;63.4450700;10.9111400
7580;SELBU;16;SØR-TRØNDELAG;1664;SELBU;G;Gateadresser og stedsadresser;63.2259400;11.0350800
7581;SELBU;16;SØR-TRØNDELAG;1664;SELBU;P;Postbokser;63.2186790;11.0402190
7583;SELBU;16;SØR-TRØNDELAG;1664;SELBU;P;Postbokser;63.2499300;11.0949000
7584;SELBUSTRAND;16;SØR-TRØNDELAG;1664;SELBU;G;Gateadresser og stedsadresser;63.2711000;11.0075400
7590;TYDAL;16;SØR-TRØNDELAG;1665;TYDAL;G;Gateadresser og stedsadresser;62.9080000;11.8928000
7591;TYDAL;16;SØR-TRØNDELAG;1665;TYDAL;P;Postbokser;63.0448100;11.6614800
7596;FLAKNAN;16;SØR-TRØNDELAG;1664;SELBU;G;Gateadresser og stedsadresser;63.1101000;11.2657000
7600;LEVANGER;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;63.7464000;11.2996000
7601;LEVANGER;17;NORD-TRØNDELAG;1719;LEVANGER;P;Postbokser;63.7476300;11.2988300
7602;LEVANGER;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;(blank);(blank)
7603;LEVANGER;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;(blank);(blank)
7604;LEVANGER;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;(blank);(blank)
7605;LEVANGER;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;(blank);(blank)
7606;LEVANGER;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;(blank);(blank)
7607;LEVANGER;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;(blank);(blank)
7608;LEVANGER;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;(blank);(blank)
7609;LEVANGER;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;(blank);(blank)
7610;LEVANGER;17;NORD-TRØNDELAG;1719;LEVANGER;P;Postbokser;63.7478260;11.2992560
7619;SKOGN;17;NORD-TRØNDELAG;1719;LEVANGER;P;Postbokser;63.7042400;11.1906500
7620;SKOGN;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;63.7049000;11.1912000
7622;MARKABYGDA;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;63.6377700;11.2738300
7623;RONGLAN;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;63.6681900;11.1185700
7624;EKNE;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;63.7021000;11.0389900
7629;YTTERØY;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;63.7996960;11.1334850
7630;ÅSEN;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;63.6087400;11.0517400
7631;ÅSEN;17;NORD-TRØNDELAG;1719;LEVANGER;P;Postbokser;63.6106200;11.0507300
7632;ÅSENFJORD;17;NORD-TRØNDELAG;1719;LEVANGER;G;Gateadresser og stedsadresser;63.5920700;10.9140500
7633;FROSTA;17;NORD-TRØNDELAG;1717;FROSTA;G;Gateadresser og stedsadresser;63.5870600;10.7405950
7634;FROSTA;17;NORD-TRØNDELAG;1717;FROSTA;P;Postbokser;63.5840900;10.7357400
7650;VERDAL;17;NORD-TRØNDELAG;1721;VERDAL;G;Gateadresser og stedsadresser;63.7933000;11.4817000
7651;VERDAL;17;NORD-TRØNDELAG;1721;VERDAL;P;Postbokser;63.7925300;11.4819400
7652;VERDAL;17;NORD-TRØNDELAG;1721;VERDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7653;VERDAL;17;NORD-TRØNDELAG;1721;VERDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7654;VERDAL;17;NORD-TRØNDELAG;1721;VERDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7655;VERDAL;17;NORD-TRØNDELAG;1721;VERDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7656;VERDAL;17;NORD-TRØNDELAG;1721;VERDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7657;VERDAL;17;NORD-TRØNDELAG;1721;VERDAL;G;Gateadresser og stedsadresser;(blank);(blank)
7658;VERDAL;17;NORD-TRØNDELAG;1721;VERDAL;P;Postbokser;63.7820500;11.4709200
7660;VUKU;17;NORD-TRØNDELAG;1721;VERDAL;B;Både gateadresser og postbokser;63.7761600;11.7314600
7670;INDERØY;17;NORD-TRØNDELAG;1756;INDERØY;G;Gateadresser og stedsadresser;63.8709000;11.2999000
7671;INDERØY;17;NORD-TRØNDELAG;1756;INDERØY;P;Postbokser;63.8710500;11.2968900
7690;MOSVIK;17;NORD-TRØNDELAG;1756;INDERØY;B;Både gateadresser og postbokser;63.8158100;11.0023200
7701;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;P;Postbokser;64.0098600;11.4907400
7702;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;P;Postbokser;64.0098600;11.4907400
7703;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;P;Postbokser;64.0098600;11.4907400
7704;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;P;Postbokser;64.0098600;11.4907400
7705;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;P;Postbokser;64.0098600;11.4907400
7707;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;P;Postbokser;64.0098600;11.4907400
7708;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;P;Postbokser;64.0098600;11.4907400
7709;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;P;Postbokser;64.0131000;11.4977500
7710;SPARBU;17;NORD-TRØNDELAG;1702;STEINKJER;B;Både gateadresser og postbokser;63.9189000;11.4292000
7711;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;G;Gateadresser og stedsadresser;63.9922000;11.5023100
7712;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;G;Gateadresser og stedsadresser;63.9979700;11.4811400
7713;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;G;Gateadresser og stedsadresser;64.0118900;11.5062100
7714;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;G;Gateadresser og stedsadresser;64.0083000;11.4952000
7715;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;G;Gateadresser og stedsadresser;64.0265900;11.4932700
7716;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;G;Gateadresser og stedsadresser;64.0217300;11.5385700
7717;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;G;Gateadresser og stedsadresser;64.0818600;11.6392000
7718;STEINKJER;17;NORD-TRØNDELAG;1702;STEINKJER;G;Gateadresser og stedsadresser;63.9963900;11.8751100
